model,p0,T,mean_A,std_A,skew_A,kurt_A,mean_P,std_P,skew_P,kurt_P,median_ell,f_ell_lt_T1,n_cells,n_ell,n_frames
vertex,3.75,0.01345518,1.000000000000763,0.047550275332378836,-0.14257528960806348,0.09235963521542434,3.838910625277771,0.07357190141469903,-0.012994435698597403,0.014083367106362488,0.64364167575,0.0,32768,98304,8
vertex,3.75,0.01243609,1.000000000001758,0.04565246591390012,-0.13774052923422353,0.07149962324906722,3.834809874147736,0.0705105877214335,-0.007916592435980516,0.01153547803696009,0.6428029819000001,0.0,32768,98304,8
vertex,3.75,0.01233005,0.999999999999121,0.04477313100091982,-0.153842028271181,0.16626714853450597,3.8311424704393615,0.06978130037995572,0.009232514240148563,-0.004521090905051484,0.64200752235,0.0,32768,98304,8
vertex,3.75,0.01086389,1.0000000000005065,0.04210723141255967,-0.1242657451196931,0.0844094768628958,3.826146869098541,0.06592180821834322,0.008574616248569478,0.027417271423120226,0.6410737666999999,0.0,32768,98304,8
voronoi,3.75,0.063,0.9999999999995515,0.09386035478777485,0.028010753486331925,-0.00026814687852816377,3.88169763944574,0.14222340524426239,-0.029750903218033406,-0.006528819882558157,0.6592840967,0.0021464029947916665,32768,98304,8
voronoi,3.75,0.039,1.0000000000004792,0.07544948184714813,-0.004486019987803439,-0.002997444102806668,3.8566472163815613,0.11310894982002587,-0.027648228944967053,-0.031196049604766962,0.6557225876,0.0019632975260416665,32768,98304,8
voronoi,3.75,0.03105,1.0000000000008027,0.06803721180487496,-0.04824285613887118,0.030901394538620508,3.846464113269592,0.1023657983740011,-0.03654708775899988,0.018875772616388176,0.65489073315,0.001556396484375,32768,98304,8
voronoi,3.75,0.025,1.0000000000005616,0.06147476283622979,-0.06910932914170223,0.04426441003271098,3.835583127652649,0.09161381071137664,-0.03667934884945567,0.0029137034133066564,0.6529296676,0.0012613932291666667,32768,98304,8
voronoi,3.75,0.02,1.0000000000001648,0.05532585559108329,-0.05333683839467711,0.05581380195842556,3.825370654758636,0.08225849202262814,-0.006225908297887911,-0.024209702226808183,0.65121310925,0.00091552734375,32768,98304,8
voronoi,3.75,0.016,1.0000000000005067,0.04938183642184685,-0.09023579155201009,0.08883531833898628,3.8150186729789732,0.07367561967867267,-0.00429688542131865,0.028967618288378016,0.646521066,0.000579833984375,32768,98304,8
voronoi,3.75,0.014,1.0000000000002807,0.04602540369453711,-0.13997384848357836,0.18161102217384162,3.808303832771851,0.06917482710819421,-0.00514972946951359,0.016617993110915386,0.6448752915,0.0005086263020833334,32768,98304,8
voronoi,3.75,0.013,1.0000000000025269,0.04358574977230226,-0.14906950112133388,0.18851522832185186,3.8026177504480287,0.06646827945103706,-0.01145151994452252,-0.031041726277671877,0.6418871124,0.000335693359375,32768,98304,8
voronoi,3.75,0.012,0.9999999999994322,0.04121928490538435,-0.1586384206497463,0.16652798785826128,3.798479407257965,0.06416026452701884,-0.02773008886349057,-0.017416503618192802,0.64040698365,0.0003255208333333333,32768,98304,8
voronoi,3.75,0.0115,1.000000000000531,0.039857016966406776,-0.1283171614878949,0.1629150729115536,3.794979681966644,0.06309288345497746,0.0031208424370564106,0.011199964396455986,0.6400840622,0.00019327799479166666,32768,98304,8
voronoi,3.75,0.011,1.0000000000016693,0.03891395541627593,-0.13555741994090617,0.18690333583196894,3.7933469066926273,0.06189351504899654,0.00902184743892459,0.003234935521962079,0.6398954947,0.00018310546875,32768,98304,8
voronoi,3.75,0.0105,0.9999999999998108,0.03756719459525257,-0.15213785127068905,0.15843498825426527,3.7909007949191897,0.06031352084705345,-0.012377726071710763,-0.045256849109547304,0.63859386325,0.00014241536458333334,32768,98304,8
voronoi,3.75,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0
voronoi,3.75,0.0096,0.9999999999968263,0.03512580512234561,-0.11180013296206735,0.1390643177270463,3.7875536620028076,0.05736515871368326,-0.01886426447634137,0.02715766864306879,0.63692738625,0.0001220703125,32768,98304,8
voronoi,3.75,0.0093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0
vertex,3.775,0.11789975,0.999999999998056,0.1452444194266582,-0.03269756220545679,0.14615109366503187,4.0646543020762325,0.2223516104166738,-0.034195515112357626,0.02995720180019079,0.6771792401000001,0.0,32768,98304,8
vertex,3.775,0.07946596,1.000000000000763,0.11951898444830585,-0.04808261065825718,0.10824149236749836,4.011843713525025,0.18101278920681074,-0.022497161449283785,0.025685364278949407,0.67054735215,0.0,32768,98304,8
vertex,3.775,0.05356109,0.9999999999993439,0.09813987926926679,-0.06900560252675025,0.10681365988691471,3.9667612895036317,0.1474707586369227,-0.023903323677511527,0.012700314418641945,0.6642240457999999,0.0,32768,98304,8
vertex,3.775,0.03610087,1.0000000000020508,0.08056510142091777,-0.08264170499724671,0.16515655513708527,3.9285148335432742,0.12131171743693192,-0.0066148230928833145,0.007413746131015753,0.6591324855,0.0,32768,98304,8
vertex,3.775,0.02445457,1.0000000000006257,0.06647085169083243,-0.11215931650261958,0.11820317640114109,3.8969383260402832,0.09937526817202731,0.0007118526927457694,0.005468776883168047,0.6544409475499999,0.0,32768,98304,8
vertex,3.775,0.0182283,0.9999999999993469,0.0575441921225932,-0.12591142784055817,0.15642338612007567,3.8773757014395445,0.08494244138409836,-0.010266391218617082,0.010604744872765082,0.6510348599,0.0,32768,98304,8
